period,feature,psi,ks,band,rows_reference,rows_current,low_confidence,missing_reference,missing_current,missing_change
2018-08,V183,,0.012584117647058801,unknown,116499,13600,False,0.7534057811494564,0.8235919786234985,0.07018619747404209
2018-08,V215,0.0016658283058696808,0.01781411764705887,stable,116499,13600,False,0.7534057811494564,0.8235919786234985,0.07018619747404209
2018-08,V202,0.005757701984093519,0.04879235294117645,stable,116499,13600,False,0.7534057811494564,0.8235919786234985,0.07018619747404209
2018-08,V205,,0.015235294117647014,unknown,116499,13600,False,0.7534057811494564,0.8235919786234985,0.07018619747404209
2018-08,V211,0.004810372162311206,0.03840117647058816,stable,116499,13600,False,0.7534057811494564,0.8235919786234985,0.07018619747404209
2018-08,V13,0.06260128711702183,0.12402000000000002,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V14,,3.9999999999999996e-05,unknown,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V17,0.0016969505184675627,0.015160000000000062,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V20,0.002697140065282336,0.01999999999999999,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V23,2.190764800650675e-05,0.00539999999999996,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V26,0.03618675871441019,0.02302,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V27,,0.001040000000000041,unknown,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V30,0.000990040886291884,0.016959999999999975,stable,406005,71594,False,0.14060647881599891,0.07134147923314395,-0.06926499958285497
2018-08,V54,0.08723587573863026,0.13913999999999999,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V56,5.440540305039959e-06,0.013459999999999916,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V60,0.0019121402318759337,0.014580000000000037,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V62,0.004640992779583271,0.025219999999999992,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V65,,3.9999999999999996e-05,unknown,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V67,0.04414840818899135,0.02506,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V68,,0.0009000000000000119,unknown,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V70,0.001111674304329563,0.015120000000000022,stable,405542,71334,False,0.14158651403799913,0.0747139855241653,-0.06687252851383382
2018-08,V76,0.044064798500032885,0.10505999999999999,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V77,2.5385994365960975e-06,0.0029400000000000537,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V80,0.003332150236044849,0.01858000000000004,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V82,2.8732053570537704e-05,0.000500000000000056,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V86,4.423713181395806e-06,0.006000000000000005,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V88,,0.00018000000000000004,unknown,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V89,,0.0008599999999999719,unknown,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V91,0.0003681643883264884,0.009800000000000031,stable,394639,71764,False,0.16466496765672098,0.06913637896593769,-0.09552858869078329
2018-08,V169,,0.008328905547226317,unknown,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V171,0.039347193938611066,0.05095583208395804,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V175,0.0017088247435865576,0.017606596701649213,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V180,0.003652037120114191,0.017091994002998434,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V184,,0.001109085457271286,unknown,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V189,0.015981370020595177,0.03402533733133434,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V197,0.015562979218289948,0.03371511244377812,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V198,0.015981370020595177,0.03402533733133434,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V210,0.0005827928969927269,0.012556041979010502,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V209,0.0004534179910665661,0.012887856071963966,stable,116665,13340,False,0.7530544078301216,0.8269644849145199,0.07391007708439834
2018-08,V36,0.06682370276216582,0.12284,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V37,6.099351466258512e-05,0.006020000000000025,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V40,0.008819080674134627,0.03322000000000003,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V41,,0.00047999999999999996,unknown,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V44,0.0001880138861620668,0.0020999999999999908,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V47,0.00014629336066834345,0.0045399999999999885,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V48,0.0018849747846019327,0.01976,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V52,0.005465430526871709,0.026659999999999906,stable,332623,61374,False,0.29593465302943067,0.2039069188263678,-0.09202773420306287
2018-08,V138,,0.0069125563804454115,unknown,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V139,0.010873900078939257,0.03644113181117803,stable,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V142,,0.025451769155343973,unknown,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V146,,0.014613326796470094,unknown,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V156,0.004269536697637377,0.028536100294158845,stable,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V162,,0.02913388709903353,unknown,69704,7139,False,0.8524570731872524,0.9073987599553791,0.05494168676812672
2018-08,V324,0.034191264019885835,0.07378352201257865,stable,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V323,0.05279973167703004,0.09096764561115667,stable,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V325,,0.010686190866830647,unknown,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V328,,0.0373687503418102,unknown,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V329,0.023375035120048272,0.05032701668033912,stable,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V332,0.03646336889674296,0.09096764561115667,stable,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V335,,0.06757839212469241,unknown,70021,7314,False,0.8517860771497273,0.9051288037979609,0.053342726648233585
2018-08,V220,,0.009786597294484833,unknown,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V221,0.04051510729217718,0.06367886130518804,stable,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V234,0.00970041582121607,0.03709229374163814,stable,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V238,,0.01181520440017847,unknown,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V250,0.023850499987762376,0.06375318864278282,stable,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V271,,0.00744423071205591,unknown,118020,13454,False,0.7501862701933824,0.8254857706176875,0.07529950042430511
2018-08,V1,,0.0001,unknown,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V2,2.4123210604353502e-05,0.0048399999999999554,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V3,2.4123210604353502e-05,0.009039999999999937,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V5,0.00033879482069031904,0.0072600000000000164,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V7,0.0003198645877359252,0.005220000000000002,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V8,0.0004646832699435236,0.0012799999999999478,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V10,0.00046492870542271046,0.012580000000000036,stable,226459,56270,False,0.5206527076912656,0.2701118115547254,-0.2505408961365402
2018-08,V160,1.1871250716465238,0.12749999999999995,significant,69704,7276,False,0.8524570731872524,0.9056217085635717,0.053164635376319325
2018-08,V166,0.08735213280336758,0.08986028587135786,stable,69704,7276,False,0.8524570731872524,0.9056217085635717,0.053164635376319325
2018-08,V281,,0.007759999999999989,unknown,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V282,0.01795569389034613,0.0645,stable,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V283,0.020662411427179554,0.06445999999999996,stable,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V289,0.00017171522732212496,0.0042799999999999505,stable,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V296,,0.022840000000000082,unknown,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V300,,0.0019399999999999418,unknown,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,V314,0.0005941199880397045,0.008199999999999985,stable,471496,76693,False,0.0019812375114302166,0.005201442394998314,0.0032202048835680975
2018-08,hour,0.018120901259581657,0.04591999999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,day_of_week,0.01472408987869575,0.03503999999999996,stable,472432,77094,False,0.0,0.0,0.0
2018-08,amount_log,0.006431530587841488,0.02505999999999997,stable,472432,77094,False,0.0,0.0,0.0
2018-08,amount_cents,0.008810362376248751,0.03801999999999994,stable,472432,77094,False,0.0,0.0,0.0
2018-08,amount_is_round,,0.006479999999999986,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,match_true_count,0.24794804548641758,0.23470000000000002,moderate,472432,77094,False,0.0,0.0,0.0
2018-08,match_missing_count,0.31271552630645155,0.2612,significant,472432,77094,False,0.0,0.0,0.0
2018-08,screen_width,0.012068111411433258,0.040028245485244474,stable,61813,6811,False,0.8691600060961154,0.911653306353283,0.04249330025716758
2018-08,screen_height,0.011299563658852107,0.0380147790339157,stable,61813,6811,False,0.8691600060961154,0.911653306353283,0.04249330025716758
2018-08,screen_area,0.018193604615454287,0.03958833357803554,stable,61813,6811,False,0.8691600060961154,0.911653306353283,0.04249330025716758
2018-08,email_domains_match,,0.007474868799868389,unknown,105969,12157,False,0.7756947031530463,0.8423093885386671,0.06661468538562076
2018-08,ProductCD_code,0.03462021783620873,0.0884,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card4_code,0.001653029254048905,0.008900000000000019,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card6_code,0.022594442107093916,0.045040000000000024,stable,472432,77094,False,0.0,0.0,0.0
2018-08,P_emaildomain_code,0.00459229969651761,0.018419999999999992,stable,472432,77094,False,0.0,0.0,0.0
2018-08,R_emaildomain_code,0.018277746055635567,0.061879999999999935,stable,472432,77094,False,0.0,0.0,0.0
2018-08,M1_code,,0.23560000000000003,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,M2_code,,0.23560000000000003,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,M3_code,0.2363644681554717,0.23560000000000003,moderate,472432,77094,False,0.0,0.0,0.0
2018-08,M4_code,0.002241324303298442,0.022419999999999995,stable,472432,77094,False,0.0,0.0,0.0
2018-08,M5_code,0.009145173779393658,0.046699999999999964,stable,472432,77094,False,0.0,0.0,0.0
2018-08,M6_code,0.0373241219822429,0.08406,stable,472432,77094,False,0.0,0.0,0.0
2018-08,M7_code,0.2750920762701541,0.26182,significant,472432,77094,False,0.0,0.0,0.0
2018-08,M8_code,0.2751486992284984,0.26186000000000004,significant,472432,77094,False,0.0,0.0,0.0
2018-08,M9_code,,0.26186000000000004,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,id_12_code,,0.07258000000000009,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,id_15_code,0.03307295155125042,0.07175999999999993,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_16_code,0.03200464101328955,0.06999999999999995,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_23_code,,0.0019200000000000328,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,id_27_code,,0.0019200000000000328,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,id_28_code,0.03199785120346393,0.0726199999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_29_code,0.03199785120346393,0.0726199999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_30_code,0.043483934421581855,0.07411999999999996,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_31_code,0.45002585239945125,0.19767999999999997,significant,472432,77094,False,0.0,0.0,0.0
2018-08,id_33_code,0.013067279364489351,0.043099999999999916,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_34_code,,0.048639999999999906,unknown,472432,77094,False,0.0,0.0,0.0
2018-08,id_35_code,0.031198357419953582,0.07175999999999993,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_36_code,0.031198357419953582,0.07175999999999993,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_37_code,0.031198357419953582,0.07175999999999993,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_38_code,0.031198357419953582,0.07323999999999997,stable,472432,77094,False,0.0,0.0,0.0
2018-08,DeviceType_code,0.03103320404427104,0.07162000000000002,stable,472432,77094,False,0.0,0.0,0.0
2018-08,DeviceInfo_code,0.04082200485756195,0.07673999999999992,stable,472432,77094,False,0.0,0.0,0.0
2018-08,P_email_provider_code,0.004354604664996028,0.018279999999999963,stable,472432,77094,False,0.0,0.0,0.0
2018-08,P_email_suffix_code,0.00012567576118641908,0.0040000000000000036,stable,472432,77094,False,0.0,0.0,0.0
2018-08,R_email_provider_code,0.01829540364256739,0.061879999999999935,stable,472432,77094,False,0.0,0.0,0.0
2018-08,R_email_suffix_code,0.023234067453892265,0.06225999999999998,stable,472432,77094,False,0.0,0.0,0.0
2018-08,device_brand_code,0.03428476841584012,0.06965999999999994,stable,472432,77094,False,0.0,0.0,0.0
2018-08,browser_family_code,0.03658771260174067,0.07494,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card1_addr1_code,0.025487908848375054,0.06114000000000001,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card1_freq,0.008207069913273517,0.025960000000000004,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card2_freq,0.00791507297010055,0.024399999999999977,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card3_freq,0.009186611477473556,0.023739999999999997,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card5_freq,0.006100481224121137,0.028719999999999996,stable,472432,77094,False,0.0,0.0,0.0
2018-08,addr1_freq,0.004928072957788049,0.027959999999999985,stable,472432,77094,False,0.0,0.0,0.0
2018-08,addr2_freq,0.0036929714416055193,0.030380000000000004,stable,472432,77094,False,0.0,0.0,0.0
2018-08,P_emaildomain_freq,0.0048904118664302425,0.023440000000000016,stable,472432,77094,False,0.0,0.0,0.0
2018-08,R_emaildomain_freq,0.02258680164361925,0.06187999999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,DeviceInfo_freq,0.017311136140163535,0.06672,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_30_freq,0.01782243767122893,0.05103999999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,id_31_freq,0.18602526475505035,0.1256,moderate,472432,77094,False,0.0,0.0,0.0
2018-08,id_33_freq,0.012957944972897645,0.04195999999999998,stable,472432,77094,False,0.0,0.0,0.0
2018-08,card1_addr1_freq,0.024799469054949494,0.05998,stable,472432,77094,False,0.0,0.0,0.0
2018-08,uid_freq,1.5439342850200273,0.76842,significant,472432,77094,False,0.0,0.0,0.0
2018-08,P_email_provider_freq,0.004369816487942972,0.02180000000000004,stable,472432,77094,False,0.0,0.0,0.0
2018-08,R_email_provider_freq,0.022078589439895623,0.06187999999999999,stable,472432,77094,False,0.0,0.0,0.0
2018-08,device_brand_freq,0.01725068846547482,0.06672,stable,472432,77094,False,0.0,0.0,0.0
2018-08,browser_family_freq,0.01730606841886366,0.07208,stable,472432,77094,False,0.0,0.0,0.0
2018-08,TransactionAmt_mean_by_card1,0.017533146287156007,0.03459999999999999,stable,472432,75522,False,0.0,0.020390691882636782,0.020390691882636782
2018-08,TransactionAmt_std_by_card1,0.018124759152218624,0.04238,stable,469052,74748,False,0.007154468791275782,0.030430383687446494,0.023275914896170712
2018-08,TransactionAmt_ratio_to_card1_mean,0.00566986172811613,0.01746000000000003,stable,472432,75522,False,0.0,0.020390691882636782,0.020390691882636782
2018-08,TransactionAmt_mean_by_addr1,0.009714720079191847,0.0315,stable,472432,77085,False,0.0,0.00011674060238150829,0.00011674060238150829
2018-08,TransactionAmt_std_by_addr1,0.006615520724566002,0.03245999999999999,stable,472308,77082,False,0.00026247163612964404,0.00015565413650867773,-0.00010681749962096631
2018-08,TransactionAmt_ratio_to_addr1_mean,0.0012167057808905035,0.01586000000000004,stable,472432,77085,False,0.0,0.00011674060238150829,0.00011674060238150829
2018-08,TransactionAmt_mean_by_card1_addr1,0.016998109460894643,0.03652,stable,472432,72461,False,0.0,0.06009546787039199,0.06009546787039199
2018-08,TransactionAmt_std_by_card1_addr1,0.01832959947439258,0.04826,stable,457632,70352,False,0.031327259796118806,0.0874516823617921,0.05612442256567329
2018-08,TransactionAmt_ratio_to_card1_addr1_mean,0.0410046620377905,0.04126000000000002,stable,472432,72461,False,0.0,0.06009546787039199,0.06009546787039199
2018-08,TransactionAmt_mean_by_uid,0.043547418121903755,0.06991309220808217,stable,472432,17916,False,0.0,0.7676083741925441,0.7676083741925441
2018-08,TransactionAmt_std_by_uid,0.024254438380599017,0.031438435428268366,stable,366271,15084,False,0.224711704541606,0.8043427504085922,0.5796310458669862
2018-08,TransactionAmt_ratio_to_uid_mean,0.5732598232999462,0.1606581379772271,significant,472432,17916,False,0.0,0.7676083741925441,0.7676083741925441
2018-08,D15_mean_by_card1,0.0123508450929979,0.051080000000000014,stable,467108,74885,False,0.011269346699630846,0.02865333229563909,0.017383985596008244
2018-08,D15_std_by_card1,0.014893650731970494,0.04832000000000003,stable,462048,73976,False,0.02197988281911471,0.04044413313617143,0.01846425031705672
2018-08,D15_ratio_to_card1_mean,0.1181873102218638,0.12216000000000005,moderate,389539,68963,False,0.17546017204592407,0.10546864866267154,-0.06999152338325253
2018-08,D15_mean_by_uid,0.23889377808785028,0.20823850412382777,moderate,418330,17702,False,0.11451806820875808,0.7703842062936156,0.6558661380848575
2018-08,D15_std_by_uid,0.16590678274709889,0.1317339495798319,moderate,332624,14875,False,0.29593253632268773,0.8070537266194516,0.5111211902967638
2018-08,D15_ratio_to_uid_mean,3.2967878578634577,0.7070468608614813,significant,311687,16135,False,0.34025002540048094,0.7907100422860405,0.45046001688555953
2018-09,TransactionAmt,0.005915162329210846,0.011299999999999977,stable,472432,71288,False,0.0,0.0,0.0
2018-09,card1,0.0016616521042307154,0.016020000000000034,stable,472432,71288,False,0.0,0.0,0.0
2018-09,card2,0.0026539487678291633,0.008839999999999959,stable,465407,70589,False,0.014869864869441527,0.009805296824149927,-0.0050645680452916005
2018-09,card3,0.0042241521342710146,0.01646000000000003,stable,471609,71286,False,0.0017420496494733634,2.8055212658511953e-05,-0.0017139944368148514
2018-09,card5,0.00905085909984788,0.027500000000000024,stable,469279,71106,False,0.006673976360619094,0.0025530243519245877,-0.004120952008694507
2018-09,addr1,0.0010355550667428646,0.011280000000000068,stable,418671,64120,False,0.11379627120940157,0.10054988216810684,-0.013246389041294729
2018-09,addr2,0.0009101440530994172,0.00326,stable,418671,64120,False,0.11379627120940157,0.10054988216810684,-0.013246389041294729
2018-09,dist1,0.017044393838554543,0.04238480873357331,stable,185275,34167,False,0.6078271581941952,0.5207187745483111,-0.08710838364588414
2018-09,dist2,0.08219756296374238,0.052243879671508064,stable,32100,3364,True,0.9320537135503099,0.9528111323083829,0.02075741875807302
2018-09,C1,0.013055923122335824,0.040200000000000014,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C2,0.009719823925384305,0.03698000000000001,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C3,,0.005720000000000058,unknown,472432,71288,False,0.0,0.0,0.0
2018-09,C4,0.014581252948804834,0.052019999999999955,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C5,0.0013720374287333184,0.017759999999999998,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C6,0.007526307745051469,0.03514000000000006,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C7,0.001767354548874891,0.01440000000000008,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C8,0.026101170249125973,0.06780000000000008,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C9,0.06558677305538627,0.11306000000000002,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C10,0.019944033819861602,0.058760000000000034,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C11,0.007755591434558433,0.014059999999999961,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C12,0.06953738475436444,0.10560000000000003,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C13,0.018197004648742528,0.05786000000000002,stable,472432,71288,False,0.0,0.0,0.0
2018-09,C14,0.004799345644380516,0.025959999999999983,stable,472432,71288,False,0.0,0.0,0.0
2018-09,D1,0.02519172965953298,0.06902000000000003,stable,471496,70957,False,0.0019812375114302166,0.004643137694983728,0.0026619001835535114
2018-09,D2,0.022432964937211683,0.0707151369576452,stable,241169,40633,False,0.4895159515020151,0.4300162720233419,-0.059499679478673184
2018-09,D3,0.0022188683313042025,0.016375091032578948,stable,254780,45643,False,0.4607054560233007,0.3597379643137695,-0.10096749170953123
2018-09,D4,0.06188084393784324,0.11116000000000004,stable,332658,61007,False,0.29586056829342633,0.1442178206710807,-0.15164274762234564
2018-09,D5,0.004398066595562924,0.0236881306370455,stable,218587,42132,False,0.5373154231720121,0.4089888901357872,-0.12832653303622488
2018-09,D6,0.008306584817474455,0.04545911171744732,stable,58483,13194,False,0.8762086395502422,0.8149197620917966,-0.06128887745844558
2018-09,D7,0.028871158840603976,0.07905052220603337,stable,29944,6844,False,0.9366173332881769,0.9039950622825721,-0.032622271005604775
2018-09,D8,0.023183430193478124,0.05079380792478172,stable,61610,7445,False,0.8695896975649405,0.8955644708786893,0.025974773313748756
2018-09,D9,0.02419161531430254,0.039832840832773664,stable,61610,7445,False,0.8695896975649405,0.8955644708786893,0.025974773313748756
2018-09,D10,0.044065846462299677,0.09722000000000008,stable,406041,70582,False,0.1405302773732516,0.009903490068454718,-0.13062678730479688
2018-09,D11,0.13074386309528688,0.13398,moderate,226459,52090,False,0.5206527076912656,0.2693019863090562,-0.2513507213822094
2018-09,D12,0.027975181698322246,0.04241449682561116,stable,52703,7403,False,0.8884432045246723,0.896153630344518,0.007710425819845712
2018-09,D13,3.209143295675758e-05,0.01161851774089806,stable,48973,12163,False,0.8963385206759915,0.8293822242172596,-0.06695629645873191
2018-09,D14,0.0019686138674950924,0.03649320197598549,stable,49836,11232,False,0.8945118027567989,0.8424419257097969,-0.052069877047001945
2018-09,D15,0.09880916339667903,0.14501999999999993,stable,394667,70656,False,0.1646056998679175,0.008865447200089777,-0.15574025266782773
2018-09,id_01,0.0817990980837292,0.125224236983842,stable,120464,13925,False,0.7450130389135368,0.8046655818651105,0.05965254295157374
2018-09,id_02,0.08522585366026852,0.08136570545032851,stable,117683,12935,False,0.750899600365767,0.818552912131074,0.06765331176530698
2018-09,id_03,0.00333199189086976,0.006122915314251909,stable,54090,6778,False,0.8855073322721577,0.904920884300303,0.01941355202814532
2018-09,id_04,,0.007626078489229861,unknown,54090,6778,False,0.8855073322721577,0.904920884300303,0.01941355202814532
2018-09,id_05,0.02821673169601336,0.03596968553459119,stable,114487,12720,False,0.7576645951163342,0.821568847491864,0.06390425237552977
2018-09,id_06,0.00933797422563375,0.06074955974842766,stable,114487,12720,False,0.7576645951163342,0.821568847491864,0.06390425237552977
2018-09,id_07,,,unknown,4261,543,True,0.990980712568158,0.992383009763214,0.0014022971950560237
2018-09,id_08,,,unknown,4261,543,True,0.990980712568158,0.992383009763214,0.0014022971950560237
2018-09,id_09,0.00011640333893475905,0.01818745466756211,stable,61610,7445,False,0.8695896975649405,0.8955644708786893,0.025974773313748756
2018-09,id_10,,0.006198858294157152,unknown,61610,7445,False,0.8695896975649405,0.8955644708786893,0.025974773313748756
2018-09,id_11,,0.009903255813953488,unknown,117796,12900,False,0.7506604125038101,0.819043878352598,0.06838346584878785
2018-09,id_13,2.8101323624000587,0.5180897943025693,significant,105170,12883,False,0.7773859518406881,0.8192823476601953,0.041896395819507104
2018-09,id_14,0.01942882143359735,0.05473528680027645,stable,68217,5788,False,0.8556046161140651,0.9188082145662664,0.06320359845220125
2018-09,id_17,0.051793404593507786,0.09992885008185859,stable,116685,12827,False,0.753012073695262,0.8200678936146336,0.0670558199193716
2018-09,id_18,0.0716700428256756,0.11163841524433926,stable,37422,4659,True,0.920788600264165,0.9346453821119964,0.013856781847831456
2018-09,id_19,0.0995975534301805,0.07277148873118616,stable,116645,12823,False,0.7530967419649812,0.8201240040399507,0.06702726207496945
2018-09,id_20,0.11058517218056527,0.10767965651834499,moderate,116625,12810,False,0.7531390760998409,0.8203063629222309,0.06716728682239004
2018-09,id_21,,,unknown,4263,542,True,0.990976479154672,0.9923970373695432,0.0014205582148711926
2018-09,id_22,,,unknown,4273,543,True,0.9909553120872422,0.992383009763214,0.0014276976759718396
2018-09,id_24,,,unknown,3914,509,True,0.9917152098079723,0.9928599483784087,0.0011447385704363988
2018-09,id_25,,,unknown,4246,540,True,0.9910124631693027,0.9924250925822018,0.0014126294128991024
2018-09,id_26,,,unknown,4267,534,True,0.9909680123277,0.9925092582201773,0.0015412458924772832
2018-09,id_32,0.0009810180944059565,0.06453051416579225,stable,66110,5718,False,0.8600645172215261,0.9197901470093144,0.05972562978778828
2018-09,has_identity,,0.06106,unknown,472432,71288,False,0.0,0.0,0.0
2018-09,V219,0.04826752148461577,0.09255718233906307,stable,109935,11868,False,0.7672998442103837,0.8335203680843901,0.06622052387400645
2018-09,V264,0.018329609979145334,0.09657700033704075,stable,109935,11868,False,0.7672998442103837,0.8335203680843901,0.06622052387400645
2018-09,V223,,0.006334998314796114,unknown,109935,11868,False,0.7672998442103837,0.8335203680843901,0.06622052387400645
2018-09,V263,0.01920519434011793,0.08580364004044483,stable,109935,11868,False,0.7672998442103837,0.8335203680843901,0.06622052387400645
2018-09,V237,,0.030578099089989874,unknown,109935,11868,False,0.7672998442103837,0.8335203680843901,0.06622052387400645
